date,product,category,demand,price,promotion_flag,month,quarter,week_of_year,lag_1,lag_2,lag_3,rolling_mean_3,rolling_mean_6
2024-11-10,Product_B,Snacks,297.13,74.29,1,11,4,45,253.12,189.48,279.31,240.63666666666677,242.06666666666663
2024-11-17,Product_B,Snacks,306.31,74.57,1,11,4,46,297.13,253.12,189.48,246.57666666666674,254.76333333333332
2024-11-24,Product_B,Snacks,238.64,26.16,0,11,4,47,306.31,297.13,253.12,285.5200000000001,264.92333333333335
2024-12-01,Product_B,Snacks,268.04,88.57,0,12,4,48,238.64,306.31,297.13,280.69333333333344,260.66499999999996
2024-12-08,Product_B,Snacks,258.87,43.15,0,12,4,49,268.04,238.64,306.31,270.9966666666667,258.78666666666663
2024-12-15,Product_B,Snacks,252.66,30.24,0,12,4,50,258.87,268.04,238.64,255.18333333333342,270.35166666666663
2024-12-22,Product_B,Snacks,281.79,51.92,0,12,4,51,252.66,258.87,268.04,259.85666666666674,270.27500000000003
2024-12-29,Product_B,Snacks,249.86,79.92,0,12,4,52,281.79,252.66,258.87,264.4400000000001,267.7183333333333
2025-01-05,Product_B,Snacks,276.54,72.34,0,1,1,1,249.86,281.79,252.66,261.4366666666668,258.31
2025-01-12,Product_B,Snacks,264.58,86.7,0,1,1,2,276.54,249.86,281.79,269.3966666666668,264.6266666666667
2025-01-19,Product_B,Snacks,275.16,47.94,0,1,1,3,264.58,276.54,249.86,263.6600000000001,264.05
2025-01-26,Product_B,Snacks,279.76,81.98,0,1,1,4,275.16,264.58,276.54,272.0933333333334,266.76500000000004
2025-02-02,Product_B,Snacks,231.1,84.48,0,2,1,5,279.76,275.16,264.58,273.16666666666674,271.2816666666667
2025-02-09,Product_B,Snacks,373.24,50.76,1,2,1,6,231.1,279.76,275.16,262.0066666666668,262.8333333333333
2025-02-16,Product_B,Snacks,314.15,25.08,0,2,1,7,373.24,231.1,279.76,294.7000000000001,283.39666666666665
2025-02-23,Product_B,Snacks,282.47,41.9,0,2,1,8,314.15,373.24,231.1,306.1633333333334,289.66499999999996
2025-03-02,Product_B,Snacks,302.41,86.81,0,3,1,9,282.47,314.15,373.24,323.2866666666668,292.6466666666667
2025-03-09,Product_B,Snacks,365.82,89.84,1,3,1,10,302.41,282.47,314.15,299.6766666666668,297.18833333333333
2025-03-16,Product_B,Snacks,314.14,16.07,0,3,1,11,365.82,302.41,282.47,316.9000000000001,311.5316666666667
2025-03-23,Product_B,Snacks,278.64,77.56,0,3,1,12,314.14,365.82,302.41,327.45666666666676,325.37166666666667
2025-03-30,Product_B,Snacks,298.73,72.67,0,3,1,13,278.64,314.14,365.82,319.53333333333336,309.605
2025-04-06,Product_B,Snacks,292.43,72.46,0,4,2,14,298.73,278.64,314.14,297.1700000000001,307.035
2025-04-13,Product_B,Snacks,372.81,51.57,1,4,2,15,292.43,298.73,278.64,289.93333333333345,308.695
2025-04-20,Product_B,Snacks,343.85,45.57,1,4,2,16,372.81,292.43,298.73,321.32333333333344,320.42833333333334
2025-04-27,Product_B,Snacks,296.28,23.32,0,4,2,17,343.85,372.81,292.43,336.36333333333346,316.76666666666665
2025-05-04,Product_B,Snacks,236.33,86.08,0,5,2,18,296.28,343.85,372.81,337.64666666666676,313.79
2025-05-11,Product_B,Snacks,344.17,52.55,1,5,2,19,236.33,296.28,343.85,292.1533333333334,306.7383333333333
2025-05-18,Product_B,Snacks,246.01,68.03,0,5,2,20,344.17,236.33,296.28,292.2600000000001,314.31166666666667
2025-05-25,Product_B,Snacks,268.86,36.08,0,5,2,21,246.01,344.17,236.33,275.50333333333344,306.575
2025-06-01,Product_B,Snacks,265.9,84.69,0,6,2,22,268.86,246.01,344.17,286.34666666666675,289.25
2025-06-08,Product_B,Snacks,256.57,50.73,0,6,2,23,265.9,268.86,246.01,260.2566666666668,276.2583333333333
2025-06-15,Product_B,Snacks,258.01,63.04,0,6,2,24,256.57,265.9,268.86,263.7766666666668,269.64
2025-06-22,Product_B,Snacks,261.76,63.59,0,6,2,25,258.01,256.57,265.9,260.1600000000001,273.25333333333333
2025-06-29,Product_B,Snacks,262.13,81.65,1,6,2,26,261.76,258.01,256.57,258.78000000000014,259.5183333333333
2025-07-06,Product_B,Snacks,241.96,61.86,0,7,3,27,262.13,261.76,258.01,260.63333333333344,262.205
2025-07-13,Product_B,Snacks,314.36,66.2,1,7,3,28,241.96,262.13,261.76,255.28333333333345,257.72166666666664
2025-07-20,Product_B,Snacks,218.51,75.3,0,7,3,29,314.36,241.96,262.13,272.8166666666668,265.79833333333335
2025-07-27,Product_B,Snacks,247.81,54.01,0,7,3,30,218.51,314.36,241.96,258.2766666666668,259.455
2025-08-03,Product_B,Snacks,218.83,52.25,0,8,3,31,247.81,218.51,314.36,260.22666666666674,257.755
2025-08-10,Product_B,Snacks,225.45,25.04,0,8,3,32,218.83,247.81,218.51,228.38333333333344,250.60000000000002
2025-08-17,Product_B,Snacks,233.93,38.82,0,8,3,33,225.45,218.83,247.81,230.69666666666674,244.48666666666665
2025-08-24,Product_B,Snacks,284.47,53.33,1,8,3,34,233.93,225.45,218.83,226.07000000000008,243.1483333333333
2025-08-31,Product_B,Snacks,240.02,15.29,0,8,3,35,284.47,233.93,225.45,247.95000000000007,238.16666666666666
2025-09-07,Product_B,Snacks,207.02,70.57,0,9,3,36,240.02,284.47,233.93,252.80666666666676,241.75166666666667
2025-09-14,Product_B,Snacks,222.12,35.28,0,9,3,37,207.02,240.02,284.47,243.83666666666673,234.95333333333335
2025-09-21,Product_B,Snacks,231.31,38.5,0,9,3,38,222.12,207.02,240.02,223.05333333333343,235.50166666666667
2025-09-28,Product_B,Snacks,219.0,83.25,0,9,3,39,231.31,222.12,207.02,220.1500000000001,236.47833333333335
2025-10-05,Product_B,Snacks,224.34,87.31,0,10,4,40,219.0,231.31,222.12,224.14333333333343,233.99
2025-10-12,Product_B,Snacks,220.39,44.07,0,10,4,41,224.34,219.0,231.31,224.8833333333334,223.96833333333333
2025-10-19,Product_B,Snacks,241.63,67.79,0,10,4,42,220.39,224.34,219.0,221.24333333333342,220.6966666666667
2025-10-26,Product_B,Snacks,245.38,72.08,0,10,4,43,241.63,220.39,224.34,228.78666666666675,226.465
2025-11-02,Product_B,Snacks,227.84,67.69,0,11,4,44,245.38,241.63,220.39,235.80000000000007,230.34166666666667
2025-11-09,Product_B,Snacks,234.29,63.31,0,11,4,45,227.84,245.38,241.63,238.2833333333334,229.76333333333332
2025-11-16,Product_B,Snacks,307.74,42.0,1,11,4,46,234.29,227.84,245.38,235.83666666666673,232.31166666666664
2025-11-23,Product_B,Snacks,254.0,49.33,0,11,4,47,307.74,234.29,227.84,256.6233333333334,246.21166666666667
2025-11-30,Product_B,Snacks,236.34,42.65,0,11,4,48,254.0,307.74,234.29,265.3433333333334,251.81333333333336
2025-12-07,Product_B,Snacks,260.57,46.24,0,12,4,49,236.34,254.0,307.74,266.02666666666676,250.9316666666667
2025-12-14,Product_B,Snacks,265.99,78.78,0,12,4,50,260.57,236.34,254.0,250.3033333333334,253.46333333333334
2025-12-21,Product_B,Snacks,234.7,81.01,0,12,4,51,265.99,260.57,236.34,254.30000000000007,259.82166666666666
2025-12-28,Product_B,Snacks,231.31,65.84,0,12,4,52,234.7,265.99,260.57,253.75333333333342,259.89000000000004
2026-01-04,Product_B,Snacks,354.64,63.87,1,1,1,1,231.31,234.7,265.99,244.00000000000009,247.15166666666664
2026-01-11,Product_B,Snacks,263.39,38.67,0,1,1,2,354.64,231.31,234.7,273.55000000000007,263.92499999999995
2026-01-18,Product_B,Snacks,315.21,29.94,0,1,1,3,263.39,354.64,231.31,283.1133333333334,268.43333333333334
2026-01-25,Product_B,Snacks,275.37,36.56,0,1,1,4,315.21,263.39,354.64,311.0800000000001,277.54
2026-02-01,Product_B,Snacks,354.06,53.69,1,2,1,5,275.37,315.21,263.39,284.65666666666675,279.1033333333333
2026-02-08,Product_B,Snacks,284.5,77.66,0,2,1,6,354.06,275.37,315.21,314.88000000000005,298.99666666666667
2026-02-15,Product_B,Snacks,279.26,45.32,0,2,1,7,284.5,354.06,275.37,304.64333333333343,307.8616666666667
2026-02-22,Product_B,Snacks,292.83,59.63,0,2,1,8,279.26,284.5,354.06,305.94000000000005,295.29833333333335
2026-03-01,Product_B,Snacks,295.1,53.93,0,3,1,9,292.83,279.26,284.5,285.53000000000003,300.205
2026-03-08,Product_B,Snacks,316.18,38.39,0,3,1,10,295.1,292.83,279.26,289.06333333333345,296.8533333333333
2026-03-15,Product_B,Snacks,303.86,88.2,0,3,1,11,316.18,295.1,292.83,301.37000000000006,303.65500000000003
2026-03-22,Product_B,Snacks,383.63,16.27,1,3,1,12,303.86,316.18,295.1,305.04666666666674,295.28833333333336
2026-03-29,Product_B,Snacks,377.63,34.92,1,3,1,13,383.63,303.86,316.18,334.55666666666673,311.81
2026-04-05,Product_B,Snacks,363.59,37.0,1,4,2,14,377.63,383.63,303.86,355.04000000000013,328.205
2026-04-12,Product_B,Snacks,325.02,42.88,0,4,2,15,363.59,377.63,383.63,374.95000000000005,339.99833333333333
2026-04-19,Product_B,Snacks,364.73,37.49,1,4,2,16,325.02,363.59,377.63,355.4133333333334,344.98499999999996
2026-04-26,Product_B,Snacks,305.49,16.77,0,4,2,17,364.73,325.02,363.59,351.1133333333334,353.07666666666665
2026-05-03,Product_B,Snacks,272.81,73.74,0,5,2,18,305.49,364.73,325.02,331.7466666666667,353.3483333333333
2026-05-10,Product_B,Snacks,311.87,37.72,0,5,2,19,272.81,305.49,364.73,314.3433333333334,334.87833333333333
2026-05-17,Product_B,Snacks,347.97,32.12,1,5,2,20,311.87,272.81,305.49,296.7233333333334,323.9183333333333
2026-05-24,Product_B,Snacks,254.0,50.54,0,5,2,21,347.97,311.87,272.81,310.88333333333344,321.315
2026-05-31,Product_B,Snacks,336.63,86.83,1,5,2,22,254.0,347.97,311.87,304.6133333333334,309.4783333333333
2026-06-07,Product_B,Snacks,275.67,20.67,0,6,2,23,336.63,254.0,347.97,312.86666666666673,304.795
2026-06-14,Product_B,Snacks,262.34,31.9,0,6,2,24,275.67,336.63,254.0,288.7666666666667,299.825
2026-06-21,Product_B,Snacks,253.0,73.6,0,6,2,25,262.34,275.67,336.63,291.54666666666674,298.08
2026-06-28,Product_B,Snacks,279.25,26.02,0,6,2,26,253.0,262.34,275.67,263.6700000000001,288.2683333333334
2026-07-05,Product_B,Snacks,261.93,65.56,0,7,3,27,279.25,253.0,262.34,264.8633333333334,276.815
2026-07-12,Product_B,Snacks,244.13,40.89,0,7,3,28,261.93,279.25,253.0,264.72666666666674,278.13666666666666
2026-07-19,Product_B,Snacks,246.25,81.76,0,7,3,29,244.13,261.93,279.25,261.77000000000004,262.71999999999997
2026-07-26,Product_B,Snacks,239.08,19.67,0,7,3,30,246.25,244.13,261.93,250.77000000000007,257.81666666666666
2026-08-02,Product_B,Snacks,322.32,86.85,1,8,3,31,239.08,246.25,244.13,243.15333333333342,253.94000000000003
2026-08-09,Product_B,Snacks,272.17,33.14,0,8,3,32,322.32,239.08,246.25,269.21666666666675,265.49333333333334
2026-08-16,Product_B,Snacks,298.84,35.6,1,8,3,33,272.17,322.32,239.08,277.85666666666674,264.31333333333333
2026-08-23,Product_B,Snacks,194.13,49.47,0,8,3,34,298.84,272.17,322.32,297.7766666666667,270.465
2026-08-30,Product_B,Snacks,327.76,27.43,1,8,3,35,194.13,298.84,272.17,255.04666666666674,262.13166666666666
2026-09-06,Product_B,Snacks,225.16,30.69,0,9,3,36,327.76,194.13,298.84,273.57666666666677,275.7166666666667
2026-09-13,Product_B,Snacks,243.28,29.77,0,9,3,37,225.16,327.76,194.13,249.01666666666677,273.39666666666665
2026-09-20,Product_B,Snacks,190.13,89.61,0,9,3,38,243.28,225.16,327.76,265.4000000000001,260.2233333333333
2026-09-27,Product_B,Snacks,233.79,59.52,0,9,3,39,190.13,243.28,225.16,219.5233333333334,246.54999999999998
2026-10-04,Product_B,Snacks,300.22,61.68,1,10,4,40,233.79,190.13,243.28,222.4000000000001,235.70833333333334
2026-10-11,Product_B,Snacks,239.32,27.13,0,10,4,41,300.22,233.79,190.13,241.3800000000001,253.39
2026-10-18,Product_B,Snacks,241.22,68.87,0,10,4,42,239.32,300.22,233.79,257.77666666666676,238.64999999999998
2026-10-25,Product_B,Snacks,216.49,27.2,0,10,4,43,241.22,239.32,300.22,260.25333333333344,241.32666666666668
2026-11-01,Product_B,Snacks,236.03,72.87,0,11,4,44,216.49,241.22,239.32,232.34333333333345,236.86166666666668
2026-11-08,Product_B,Snacks,311.85,41.78,1,11,4,45,236.03,216.49,241.22,231.24666666666675,244.51166666666666
2026-11-15,Product_B,Snacks,229.97,32.15,0,11,4,46,311.85,236.03,216.49,254.7900000000001,257.5216666666667
2026-11-22,Product_B,Snacks,250.9,78.6,0,11,4,47,229.97,311.85,236.03,259.2833333333334,245.81333333333336
2026-11-29,Product_B,Snacks,246.87,22.15,0,11,4,48,250.9,229.97,311.85,264.24000000000007,247.74333333333334
2026-12-06,Product_B,Snacks,261.55,64.68,0,12,4,49,246.87,250.9,229.97,242.58000000000007,248.68500000000003
2026-12-13,Product_B,Snacks,345.32,36.67,1,12,4,50,261.55,246.87,250.9,253.10666666666677,256.195
2026-12-20,Product_B,Snacks,271.28,18.37,0,12,4,51,345.32,261.55,246.87,284.5800000000001,274.41
2026-12-27,Product_B,Snacks,293.24,42.88,0,12,4,52,271.28,345.32,261.55,292.71666666666675,267.6483333333333
2027-01-03,Product_B,Snacks,265.86,86.32,0,1,1,53,293.24,271.28,345.32,303.28000000000014,278.1933333333333
2027-01-10,Product_B,Snacks,275.6,41.78,0,1,1,1,265.86,293.24,271.28,276.79333333333346,280.68666666666667
2027-01-17,Product_B,Snacks,301.47,41.89,0,1,1,2,275.6,265.86,293.24,278.2333333333334,285.47499999999997
2027-01-24,Product_B,Snacks,290.18,33.03,0,1,1,3,301.47,275.6,265.86,280.97666666666674,292.12833333333333
2027-01-31,Product_B,Snacks,277.1,17.92,0,1,1,4,290.18,301.47,275.6,289.0833333333334,282.93833333333333
2027-02-07,Product_B,Snacks,360.42,28.14,1,2,1,5,277.1,290.18,301.47,289.5833333333334,283.90833333333336
2027-02-14,Product_B,Snacks,309.51,58.62,0,2,1,6,360.42,277.1,290.18,309.2333333333334,295.105
2027-02-21,Product_B,Snacks,325.91,58.51,0,2,1,7,309.51,360.42,277.1,315.67666666666673,302.38
2027-02-28,Product_B,Snacks,303.77,41.48,0,2,1,8,325.91,309.51,360.42,331.9466666666668,310.76500000000004
2027-03-07,Product_B,Snacks,292.62,85.98,0,3,1,9,303.77,325.91,309.51,313.06333333333345,311.14833333333337
2027-03-14,Product_B,Snacks,320.95,50.73,0,3,1,10,292.62,303.77,325.91,307.43333333333345,311.555
2027-03-21,Product_B,Snacks,288.08,30.35,0,3,1,11,320.95,292.62,303.77,305.78000000000014,318.86333333333334
2027-03-28,Product_B,Snacks,304.24,79.13,0,3,1,12,288.08,320.95,292.62,300.5500000000001,306.8066666666667
2027-04-04,Product_B,Snacks,262.06,20.34,0,4,2,13,304.24,288.08,320.95,304.4233333333334,305.92833333333334
2027-04-11,Product_B,Snacks,296.86,77.69,0,4,2,14,262.06,304.24,288.08,284.79333333333346,295.2866666666667
2027-04-18,Product_B,Snacks,308.02,67.02,0,4,2,15,296.86,262.06,304.24,287.7200000000001,294.135
2027-04-25,Product_B,Snacks,376.15,80.69,1,4,2,16,308.02,296.86,262.06,288.9800000000001,296.70166666666665
2027-05-02,Product_B,Snacks,281.44,36.19,0,5,2,17,376.15,308.02,296.86,327.01000000000005,305.9016666666667
2027-05-09,Product_B,Snacks,342.36,72.42,1,5,2,18,281.44,376.15,308.02,321.87000000000006,304.795
2027-05-16,Product_B,Snacks,338.59,46.24,1,5,2,19,342.36,281.44,376.15,333.3166666666668,311.14833333333337
2027-05-23,Product_B,Snacks,292.16,31.96,0,5,2,20,338.59,342.36,281.44,320.7966666666668,323.9033333333333
2027-05-30,Product_B,Snacks,302.07,37.8,0,5,2,21,292.16,338.59,342.36,324.37000000000006,323.12
2027-06-06,Product_B,Snacks,241.2,78.63,0,6,2,22,302.07,292.16,338.59,310.94000000000005,322.12833333333333
2027-06-13,Product_B,Snacks,292.51,37.72,0,6,2,23,241.2,302.07,292.16,278.47666666666674,299.63666666666666
2027-06-20,Product_B,Snacks,256.79,28.62,0,6,2,24,292.51,241.2,302.07,278.5933333333334,301.4816666666667
2027-06-27,Product_B,Snacks,250.08,82.65,0,6,2,25,256.79,292.51,241.2,263.50000000000006,287.21999999999997
2027-07-04,Product_B,Snacks,271.28,64.58,0,7,3,26,250.08,256.79,292.51,266.4600000000001,272.46833333333336
2027-07-11,Product_B,Snacks,296.62,55.84,1,7,3,27,271.28,250.08,256.79,259.38333333333344,268.9883333333333
2027-07-18,Product_B,Snacks,257.14,58.78,0,7,3,28,296.62,271.28,250.08,272.6600000000001,268.08
2027-07-25,Product_B,Snacks,269.61,18.18,0,7,3,29,257.14,296.62,271.28,275.0133333333334,270.7366666666667
2027-08-01,Product_B,Snacks,205.68,68.58,0,8,3,30,269.61,257.14,296.62,274.45666666666676,266.92
2027-08-08,Product_B,Snacks,278.46,22.69,0,8,3,31,205.68,269.61,257.14,244.14333333333343,258.4016666666667
2027-08-15,Product_B,Snacks,282.47,84.97,0,8,3,32,278.46,205.68,269.61,251.25000000000009,263.13166666666666
2027-08-22,Product_B,Snacks,226.93,67.29,0,8,3,33,282.47,278.46,205.68,255.53666666666678,264.99666666666667
2027-08-29,Product_B,Snacks,264.09,67.09,0,8,3,34,226.93,282.47,278.46,262.62000000000006,253.38166666666666
2027-09-05,Product_B,Snacks,239.27,79.63,0,9,3,35,264.09,226.93,282.47,257.8300000000001,254.54000000000005
2027-09-12,Product_B,Snacks,223.55,40.9,0,9,3,36,239.27,264.09,226.93,243.4300000000001,249.48333333333335
2027-09-19,Product_B,Snacks,230.25,88.39,0,9,3,37,223.55,239.27,264.09,242.30333333333343,252.46166666666667
2027-09-26,Product_B,Snacks,244.08,57.16,0,9,3,38,230.25,223.55,239.27,231.02333333333343,244.42666666666665
2027-10-03,Product_B,Snacks,217.68,52.22,0,10,4,39,244.08,230.25,223.55,232.62666666666678,238.02833333333334
2027-10-10,Product_B,Snacks,225.63,70.08,0,10,4,40,217.68,244.08,230.25,230.67000000000007,236.48666666666668
2027-10-17,Product_B,Snacks,219.22,16.89,0,10,4,41,225.63,217.68,244.08,229.1300000000001,230.07666666666668
2027-10-24,Product_B,Snacks,224.77,76.28,0,10,4,42,219.22,225.63,217.68,220.84333333333345,226.73499999999999
2027-10-31,Product_B,Snacks,228.41,87.53,0,10,4,43,224.77,219.22,225.63,223.2066666666668,226.93833333333336
2027-11-07,Product_B,Snacks,232.49,79.7,0,11,4,44,228.41,224.77,219.22,224.13333333333344,226.63166666666666
2027-11-14,Product_B,Snacks,270.12,75.0,1,11,4,45,232.49,228.41,224.77,228.55666666666676,224.70000000000002
2027-11-21,Product_B,Snacks,325.86,79.9,1,11,4,46,270.12,232.49,228.41,243.67333333333343,233.43999999999997
2027-11-28,Product_B,Snacks,329.29,38.23,1,11,4,47,325.86,270.12,232.49,276.1566666666668,250.14499999999998
2027-12-05,Product_B,Snacks,257.49,74.75,0,12,4,48,329.29,325.86,270.12,308.42333333333346,268.49
2027-12-12,Product_B,Snacks,288.86,61.87,0,12,4,49,257.49,329.29,325.86,304.2133333333334,273.9433333333333
2027-12-19,Product_B,Snacks,283.79,15.91,0,12,4,50,288.86,257.49,329.29,291.8800000000001,284.0183333333334
2027-12-26,Product_B,Snacks,247.47,18.89,0,12,4,51,283.79,288.86,257.49,276.7133333333335,292.5683333333333
2028-01-02,Product_B,Snacks,298.89,41.47,0,1,1,52,247.47,283.79,288.86,273.37333333333345,288.79333333333335
2028-01-09,Product_B,Snacks,281.17,40.05,0,1,1,1,298.89,247.47,283.79,276.7166666666668,284.29833333333335
2028-01-16,Product_B,Snacks,373.17,73.78,1,1,1,2,281.17,298.89,247.47,275.8433333333335,276.27833333333336
2028-01-23,Product_B,Snacks,270.95,47.46,0,1,1,3,373.17,281.17,298.89,317.74333333333345,295.55833333333334
2028-01-30,Product_B,Snacks,375.8,43.04,1,1,1,4,270.95,373.17,281.17,308.4300000000001,292.5733333333333
2028-02-06,Product_B,Snacks,320.01,63.13,0,2,1,5,375.8,270.95,373.17,339.9733333333334,307.90833333333336
2028-02-13,Product_B,Snacks,330.07,46.38,0,2,1,6,320.01,375.8,270.95,322.25333333333344,319.99833333333333
2028-02-20,Product_B,Snacks,293.88,22.6,0,2,1,7,330.07,320.01,375.8,341.9600000000001,325.195
2028-02-27,Product_B,Snacks,277.59,88.53,0,2,1,8,293.88,330.07,320.01,314.6533333333334,327.31333333333333
2028-03-05,Product_B,Snacks,366.57,53.9,1,3,1,9,277.59,293.88,330.07,300.51333333333343,311.3833333333333
2028-03-12,Product_B,Snacks,288.53,67.84,0,3,1,10,366.57,277.59,293.88,312.68000000000006,327.32
2028-03-19,Product_B,Snacks,285.3,40.99,0,3,1,11,288.53,366.57,277.59,310.89666666666676,312.775
2028-03-26,Product_B,Snacks,297.64,51.23,0,3,1,12,285.3,288.53,366.57,313.46666666666675,306.99
2028-04-02,Product_B,Snacks,311.36,36.56,0,4,2,13,297.64,285.3,288.53,290.4900000000001,301.585
2028-04-09,Product_B,Snacks,312.98,20.77,0,4,2,14,311.36,297.64,285.3,298.1000000000001,304.4983333333333
2028-04-16,Product_B,Snacks,348.38,86.36,1,4,2,15,312.98,311.36,297.64,307.32666666666677,310.3966666666667
2028-04-23,Product_B,Snacks,296.92,61.77,0,4,2,16,348.38,312.98,311.36,324.2400000000001,307.365
2028-04-30,Product_B,Snacks,322.63,35.06,0,4,2,17,296.92,348.38,312.98,319.4266666666668,308.7633333333334
2028-05-07,Product_B,Snacks,268.27,60.75,0,5,2,18,322.63,296.92,348.38,322.64333333333343,314.985
2028-05-14,Product_B,Snacks,312.61,35.33,0,5,2,19,268.27,322.63,296.92,295.9400000000001,310.09
2028-05-21,Product_B,Snacks,302.73,22.94,0,5,2,20,312.61,268.27,322.63,301.1700000000001,310.29833333333335
2028-05-28,Product_B,Snacks,354.48,85.86,1,5,2,21,302.73,312.61,268.27,294.5366666666668,308.59
2028-06-04,Product_B,Snacks,276.31,59.07,0,6,2,22,354.48,302.73,312.61,323.2733333333335,309.6066666666667
2028-06-11,Product_B,Snacks,264.68,66.01,0,6,2,23,276.31,354.48,302.73,311.17333333333346,306.1716666666667
2028-06-18,Product_B,Snacks,276.02,33.98,0,6,2,24,264.68,276.31,354.48,298.4900000000002,296.5133333333334
2028-06-25,Product_B,Snacks,283.33,86.82,0,6,2,25,276.02,264.68,276.31,272.3366666666668,297.805
2028-07-02,Product_B,Snacks,244.49,65.43,0,7,3,26,283.33,276.02,264.68,274.6766666666668,292.925
2028-07-09,Product_B,Snacks,260.7,22.64,0,7,3,27,244.49,283.33,276.02,267.9466666666668,283.2183333333333
